Country,dbase,Year,avgLat,avgLong,majstage,majVar,majSBR,majscSBR,class,sand,PH,silt,clay,CEC,soilbulk,orgcarb,nitrogen,dem,aviJunJul,eviJunJul,gciJunJul,gndviJunJul,ndmiJunJul,tmaxJunJul,tminJunJul,windJunJul,precJunJul,smoistJunJul,pdsiJunJul,vpdJunJul,maxdewJunJul,mindewJunJul,etiJunJul,dsr09JunJul,dsr12JunJul,dsr15JunJul,aviNovDec,eviNovDec,gciNovDec,gndviNovDec,ndmiNovDec,tmaxNovDec,tminNovDec,windNovDec,precNovDec,smoistNovDec,pdsiNovDec,vpdNovDec,maxdewNovDec,mindewNovDec,etiNovDec,dsr09NovDec,dsr12NovDec,dsr15NovDec,aviDecJan,eviDecJan,gciDecJan,gndviDecJan,ndmiDecJan,tmaxDecJan,tminDecJan,windDecJan,precDecJan,smoistDecJan,pdsiDecJan,vpdDecJan,maxdewDecJan,mindewDecJan,etiDecJan,dsr09DecJan,dsr12DecJan,dsr15DecJan
Tanzania,online,2016,-9.15744,34.76912,R4,Soya 4,9,5,c5,48.10073335,58.41696719,16.00062139,35.82942392,26.98533399,122.048245,27.13332881,76.11552343,1857.692766,0.297976532,0.248078278,2.821399441,0.578922423,-0.045390309,19.835583,8.028374072,2.547284325,4.144173742,1450.874897,-0.957208674,0.477837384,11.88887102,2.150946686,11.37133602,808.3490142,654.4005319,62.37722964,0.305328024,0.215361589,2.014824882,0.493976648,-0.125879188,26.43558314,13.38558231,2.632745193,231.144175,1379.552335,-3.114417291,0.952116509,16.18789465,7.459525128,12.91667775,803.7766163,630.004285,103.0337105,0.321899518,0.239314886,1.813398998,0.468132125,-0.122966099,25.121165,13.72837388,1.740674799,375.2883499,2834.021711,-3.564417339,0.746395653,16.88857335,10.24410897,13.67302387,746.9549581,545.445987,87.70243595
Tanzania,online,2016,-9.147735,34.698355,R4,Soya 2,2,2,c2,53.29753608,60.83058854,17.24186431,33.20429498,26.14338572,123.4867771,24.33811565,58.7083312,1790.623634,0.325854658,0.267576757,2.765494597,0.577103723,-0.04819101,20.29999924,8.399999619,3.180000067,2,1309,-0.899999976,0.50999999,11.64187996,1.040065264,11.40928357,840.1322011,675.5247714,64.57138048,0.333652542,0.258337945,2.162078432,0.51388631,-0.063666368,26.64999962,13.75,2.670000076,233,1366,-2.950000048,0.964999974,15.88125116,7.042395197,12.72198904,776.3011304,621.923388,102.7488237,0.350145744,0.281325438,2.153318666,0.510391557,-0.039514439,25.39999962,14,1.764999986,374,2802,-3.450000048,0.754999995,16.3109102,9.866684424,14.35846307,712.1551891,516.1457564,82.63352544
Tanzania,online,2014,-9.12712,34.76715,R7,Soya 1,8,4,c4,52.99220664,59.17321759,15.97390881,34.07904705,26.92131997,125.2053457,24.92131997,62.22620173,1817.693792,0.298625666,0.247515035,2.985603541,0.597731731,-0.074489988,20.07733846,8.719784527,2.809496976,0,1279.30184,-2.178021483,0.489856157,12.98147011,3.741052151,9.284288476,791.0373531,646.9624476,58.39737812,0.358193546,0.275600258,2.300541772,0.520453368,-0.086974695,25.95611506,13.8061153,2.215755395,378.7266097,1736.064591,3.449244567,0.758489225,17.34121132,7.496270657,12.39114427,793.3302639,606.6745247,99.85265805,0.433987426,0.410634088,2.688551387,0.543963531,0.122689105,24.59856147,14.27733826,1.713021569,459.8776946,3131.855852,3.194999933,0.54985616,17.47280312,10.75347328,12.70315404,643.9363444,443.343379,70.13287112
Tanzania,online,2015,-9.09348,34.72186,R5,Soya 2,4,2,c2,57.60412041,60.00496741,17.87342054,29.43244455,25.3420529,127.0821132,22.9927218,53.16394875,1736.836194,0.293491029,0.232015961,2.607912553,0.564431013,-0.107336869,21.20000076,9.600000381,3.255000114,0,931,-3.924999952,0.535000026,12.45711708,2.045403957,12.43938929,821.5678466,676.9476858,64.60783331,0.383675711,0.316638288,2.466674804,0.548733569,-0.005461773,26.14999962,14.64999962,1.789999962,324,1750,-3.849999905,0.785000026,17.71267128,9.251123428,17.51331758,772.7535504,556.3675857,89.3840708,0.399560702,0.35025483,2.376139596,0.533361961,0.049200733,25.14999962,15.30000019,1.220000029,526,3130,-2.805000067,0.605000019,18.14553261,11.12233925,16.02118646,609.7044102,407.7548663,62.33022537
Tanzania,online,2016,-9.09348,34.72186,R5,SC SEMEKI,6,3,c3,57.60412041,60.00496741,17.87342054,29.43244455,25.3420529,127.0821132,22.9927218,53.16394875,1736.836194,0.305580643,0.239576952,2.571639049,0.560902748,-0.106715222,20.60000038,8.75,3.295000076,2,1075,-0.800000012,0.540000021,11.6620121,1.032098413,11.58031199,842.7172536,674.2645624,64.89720612,0.343905316,0.254060876,2.023525496,0.496368569,-0.077300342,26.85000038,14,2.650000095,229,1269,-2.900000095,0.99000001,15.87032509,7.083337307,13.7041243,814.4976901,654.5302932,110.7280175,0.364080254,0.271271353,1.973933803,0.487316378,-0.075369903,25.75,14.35000038,1.674999952,373,2640,-3.400000095,0.795000017,16.29442787,9.90508461,14.14499381,729.8465472,534.6333844,87.84540788
Tanzania,online,2015,-9.08995,32.95359,R7,Soya 4,4,2,c2,53.0490286,59,18.09920544,31.4000999,24.86081557,129.9960756,26.64317667,74.80779858,1584.173409,0.311667006,0.247246291,2.731542664,0.575525302,-0.064627346,23.56615473,12.46174414,2.627056416,0,1568.059459,-3.859707619,0.91926169,13.64502325,0.686980858,9.813335788,887.9779909,707.47845,82.92189856,0.320184425,0.251434144,2.382877225,0.516120549,-0.05373234,27.75589615,16.91030787,1.649999976,295.7056493,1675.262651,-3.844117969,1.079266621,19.48688391,11.65186494,16.29834525,726.7513565,404.7017707,70.51743965,0.404123484,0.380303069,3.282232816,0.593105571,0.08684861,26.07353848,17.22353816,1.560440983,428.6174449,3563.203185,-3.720589601,0.776912755,19.93247452,14.33499352,17.65801399,626.0665569,403.911064,70.62193947
Tanzania,online,2016,-9.0821975,34.7222225,R5,Soya 2,1,1,c1,57.65604077,59.56965103,18.62323733,28.12713172,25.00048409,128.4292268,23.05926849,50.86291741,1751.210688,0.299859628,0.225190466,2.419618907,0.545513359,-0.121282124,20.66397498,8.835300053,3.408022724,2,966.6687574,-0.73602487,0.550662528,11.6620121,1.032098413,10.22376199,849.451125,680.3909912,65.54089382,0.33832988,0.238985173,2.026614643,0.502185028,-0.096082894,26.85000038,13.97867496,2.647867454,228.1469959,1225.923405,-2.878674844,0.99000001,15.87032509,7.083337307,12.68594719,820.3079402,657.4864826,111.5607149,0.355195205,0.25179255,2.016960119,0.500616635,-0.101757035,25.83530101,14.43530043,1.685662578,370.8674962,2545.743265,-3.378674844,0.809927541,16.29442787,9.90508461,13.25557192,734.5376649,533.2172364,87.33235353
Tanzania,online,2015,-9.082115,34.721265,R3,Soya 2,2,2,c2,57.64330182,59.63684957,18.69997524,28.11151097,25.00037679,128.3621999,23.05213003,50.83000686,1750.84797,0.291561512,0.221243939,2.427560273,0.546239512,-0.120551799,21.26487579,9.66487541,3.369613592,0,870.4494269,-3.942300164,0.543650101,12.45711708,2.045403957,11.73388318,827.0121081,673.2824111,64.11489082,0.380761436,0.30658131,2.35919669,0.537852489,-0.012339084,26.12837492,14.64999962,1.787837482,322.2699785,1676.906802,-3.793774435,0.787162537,17.71267128,9.251123428,16.28971755,766.076084,554.0303359,89.66484004,0.411206552,0.349012608,2.603898393,0.564244954,0.036109049,25.23650126,15.40812604,1.230812614,523.4049779,3001.978705,-2.755261979,0.620137658,18.14553261,11.12233925,15.26452904,616.1861345,413.4496762,64.03611256
Tanzania,online,2014,-9.0818,34.86669,R7,Local,7,3,c3,48.31213189,57.98999427,17.59009232,37.7780744,27,120.8850213,26.78758905,73.16743956,1793.07005,0.294616624,0.238268993,2.62288349,0.561472543,-0.088756725,20.20076897,9.011862665,2.002483263,0,1074.964616,-2.168121467,0.494989371,13.55852699,4.581292629,8.805863871,677.3381337,586.2510696,50.80394983,0.229707535,0.177152851,2.554643978,0.560054385,-0.107591337,26.25719241,14.2250269,2.143521081,381.0806781,1678.383631,3.895248045,0.787197539,18.22127724,8.576349258,11.2517171,721.0646122,578.4389653,93.01566932,0.229707535,0.177152851,2.554643978,0.560054385,-0.107591337,24.91393241,14.72664549,1.702515159,459.1496078,2820.468523,3.613434615,0.575621102,18.3774662,11.34527016,12.85592523,619.0696741,460.6876578,71.9346952
Tanzania,online,2015,-9.07521,34.7006,R4,Soya 2,2,2,c2,57.33478218,59.93848031,18.37504154,27.71960672,24.94342998,128.0709005,22.10738112,50.21549173,1705.787946,0.287482436,0.20779094,2.313510707,0.535261195,-0.143998641,21.7208522,10.0237938,3.57219941,0,817.5241222,-3.918812592,0.577763995,12.45711708,2.045403957,11.00334196,829.4099421,662.8843691,63.33652956,0.35208932,0.258996708,2.216526034,0.521657483,-0.075112257,26.38389783,14.97745033,1.76172324,319.1824859,1628.302961,-3.627107382,0.813276754,17.71267128,9.251123428,15.68966886,773.2667879,567.7190447,92.22380853,0.402777511,0.327293471,2.486189817,0.553427577,0.001459975,25.66979741,15.86481943,1.250305526,516.2737379,2918.915352,-2.553898577,0.666614019,18.14553261,11.12233925,14.50008137,621.5382031,430.3280268,67.07662718
Tanzania,online,2016,-9.07521,34.7006,R4,Soya 2,2,2,c2,57.33478218,59.93848031,18.37504154,27.71960672,24.94342998,128.0709005,22.10738112,50.21549173,1705.787946,0.303519769,0.221157367,2.327388206,0.535522331,-0.132582151,21.12085183,9.223718416,3.617052416,1.078432876,846.1464759,-0.65757838,0.587511372,11.6620121,1.032098413,11.04495156,855.7317545,687.1306966,66.5387549,0.320262896,0.207730919,1.8074404,0.47057042,-0.125023897,27.17990196,14.32850614,2.621478056,227.1500642,1177.416517,-2.760369407,1.013529349,15.87032509,7.083337307,12.92333631,826.0914726,647.9303631,111.3956192,0.336088531,0.219311179,1.807898759,0.469144155,-0.123828501,26.36440407,14.91587504,1.700452642,368.1545755,2465.038009,-3.306447737,0.856614016,16.29442787,9.90508461,13.55479581,733.064086,524.9108538,86.26030076
Tanzania,online,2015,-9.01736,34.91766,R6,Soya 2,5,3,c3,45.43227764,57.04715223,16.45526165,37.29748698,27.09825168,119.6902762,27.69692773,75.74204722,1691.457221,0.330404004,0.30536166,3.355263994,0.61954077,0.015995825,21.17725918,9.827905019,1.905839205,0,517.1965767,-4.304806356,0.520129092,13.32229042,4.363183498,11.46680908,714.8609801,640.7351832,57.71929317,0.299017087,0.223333672,1.940498126,0.483249845,-0.132498599,26.50258192,15.17790464,1.595064567,333.0258131,1131.586871,-4.170193549,0.830129095,18.86208534,9.763818741,14.57600349,733.5861643,607.274441,101.0504984,0.340231676,0.346827707,1.612483814,0.436305707,0.085174704,25.4772599,15.80258228,1.192467681,539.5322663,2035.276995,-3.207596903,0.632532262,19.05306435,12.04363441,16.059701,615.9665286,474.4599618,74.60658992
Tanzania,online,2016,-9.01235,34.86078,R6,Soya 2,4,2,c2,51.04904795,57.95451672,15.3351457,34.95048817,27.00042372,122.7407668,25.85965071,68.01187604,1765.383823,0.31021163,0.25657117,2.55913735,0.555515047,-0.068271272,20.39999962,8.699999809,2.224999905,7,643,-0.899999976,0.540000021,12.48253822,3.033074856,10.50471234,751.0493502,627.7866265,58.15523158,0.334975106,0.24231892,1.955986018,0.492789837,-0.115993315,26.85000038,13.94999981,2.605000019,225,1070,-3,1.004999995,16.40401649,8.334314346,11.57556756,787.0055432,648.3924398,105.1424511,0.341956817,0.259247706,2.048472411,0.504178842,-0.088415797,25.89999962,14.60000038,1.735000014,367,2043,-3.400000095,0.839999974,17.56289101,11.0213871,14.40925396,707.9211881,555.7155525,87.31303302
Tanzania,online,2015,-9.0078,34.8714,R5,Samba,6,3,c3,49.08243046,58.00719973,17.7587237,35.42588342,27.07192909,122.4797246,25.05092827,66.88679567,1786.577763,0.299951005,0.245045734,2.677419639,0.571103108,-0.089378658,21.03412228,9.60972722,2.068483949,0,551.2944949,-4.258773854,0.523050252,13.32229042,4.363183498,10.79075915,736.8367239,636.5587805,57.25415485,0.273713468,0.182913772,1.46314482,0.405248422,-0.112771225,26.17667106,14.79954718,1.678653332,327.5507769,1185.016608,-4.041523761,0.806711827,18.86208534,9.763818741,14.84358607,739.6378494,597.1326171,96.93647245,0.287570368,0.239719185,1.582068368,0.412558739,0.013533302,25.26759497,15.60017446,1.23043007,531.3775444,2129.987622,-3.069568033,0.63801771,19.05306435,12.04363441,14.63924188,615.0170707,479.9404481,74.35813102
Tanzania,online,2016,-9.0078,34.8714,R5,Samba,6,2,c2,49.08243046,58.00719973,17.7587237,35.42588342,27.07192909,122.4797246,25.05092827,66.88679567,1786.577763,0.30135004,0.239068932,2.484948415,0.549263633,-0.101642519,20.45427083,8.777146796,2.105908461,7.321040108,622.9156037,-0.940296295,0.541807026,12.48253822,3.033074856,10.40697718,739.3215838,626.951461,57.95210766,0.306599173,0.199373695,1.719471567,0.461346741,-0.156485302,26.99409121,14.11696705,2.561350542,225.4783742,1059.633301,-3.036200158,1.017257468,16.40401649,8.334314346,10.91525103,779.1190027,642.7782829,105.0030775,0.308134175,0.212061579,1.806852141,0.473769385,-0.140795504,25.96759383,14.6460786,1.719459708,367.9567484,1999.52544,-3.416052082,0.837880932,17.56289101,11.0213871,13.80032961,696.1413933,545.0081999,84.58618087
Tanzania,online,2015,-8.99954,34.5223,R5,Soya 2,5,3,c3,60.7939117,61.39730168,15.61025306,26.10382403,23.39558395,139.938987,20.60335814,44.74350356,1549.366779,0.343917684,0.259270169,2.333449944,0.536776485,-0.058075963,22.25288324,10.43098109,3.213472501,0,868.2564443,-3.852276282,0.606858857,13.19442177,2.933160305,11.06319823,873.731331,678.4191449,66.39851524,0.376385227,0.2803341,2.070418213,0.506975842,-0.080415652,27.47147147,16.09956989,1.789049031,305.504306,1724.504293,-3.363558638,0.92776676,18.4767704,10.13048744,14.86241935,777.4089525,592.7879385,97.84808231,0.393166124,0.311682305,2.215753989,0.525063913,-0.048627474,26.50288324,16.47478435,1.278429432,490.504306,3090.132585,-2.22827023,0.714049049,19.56881142,12.32851601,15.66566186,655.04673,496.1775483,81.48868005
Tanzania,online,2016,-8.99947,34.87087,R6,Soya 2,6,3,c3,49.13641292,57.94936378,17.29447827,35.91301313,27.35632082,123.0937429,25.06463461,64.79143505,1779.810017,0.305631132,0.247104049,2.697292452,0.572285563,-0.0888666,20.56445705,8.89417781,2.182031866,7.011726302,586.9524551,-0.937571508,0.554508553,12.48253822,3.033074856,10.43374978,739.8693519,632.3840086,58.45849486,0.316601623,0.21293203,1.827400105,0.475362994,-0.145817436,27.06105308,14.1907731,2.593664632,224.3673571,1027.088182,-3.019372004,1.023500197,16.40401649,8.334314346,11.0677135,779.4511133,644.2318286,105.3648733,0.324200989,0.23307148,1.949589969,0.491124868,-0.124394471,26.05410848,14.72805875,1.729020082,365.7347142,1927.463284,-3.400586285,0.844256707,17.56289101,11.0213871,14.01258143,702.8179631,543.5163445,84.5352337
Tanzania,online,2015,-8.9816,34.93296,R5,SC SEMEKI,6,3,c3,45.79428342,57.97461489,16.33728049,36.52916943,26.7301742,120.5501303,27.30302973,71.74213265,1648.02948,0.324746968,0.294719586,3.297838387,0.621510189,-0.011639324,21.54999924,10.25,1.889999986,0,391,-4.079999924,0.550000012,13.32229042,4.363183498,10.35609538,716.1667264,634.9436416,56.84555412,0.273591296,0.204387345,2.333445283,0.524009996,-0.156824518,26.89999962,15.64999962,1.600000024,332,958,-3.984999895,0.860000014,18.86208534,9.763818741,13.84543209,712.1856009,579.9046032,93.95459417,0.270184083,0.196023741,0.410585831,0.17031144,-0.00485273,25.85000038,16.20000076,1.179999948,536,1732,-3.015000105,0.649999976,19.05306435,12.04363441,15.85554811,595.0694939,457.3278945,70.98512032
Tanzania,online,2016,-8.9816,34.93296,R5,SC SEMEKI,6,3,c3,45.79428342,57.97461489,16.33728049,36.52916943,26.7301742,120.5501303,27.30302973,71.74213265,1648.02948,0.32624221,0.277682986,2.730357253,0.567281941,-0.046815274,21,9.399999619,1.929999948,10,495,-1,0.574999988,12.48253822,3.033074856,9.985174039,703.5914159,612.0719579,56.20438552,0.321361683,0.230985513,1.929953747,0.486478247,-0.124416491,27.75,14.94999981,2.484999895,226,967,-3.150000095,1.080000043,16.40401649,8.334314346,12.95197191,730.2334327,620.3593695,98.61650262,0.335845558,0.263314116,1.632004706,0.437987522,-0.062217958,26.60000038,15.25,1.679999948,368,1732,-3.5,0.860000014,17.56289101,11.0213871,14.97241147,664.7114079,551.3331157,84.6580436
Tanzania,online,2014,-8.96242,34.88424,R7,Local,8,4,c4,53.78562776,58.33736026,15.38833911,33.82270744,26.22504799,125.1185765,25.32836745,62.84040602,1702.118785,0.326364677,0.270283146,2.745906241,0.576462718,-0.07758649,20.87709013,9.72709051,1.963480001,0,541.3789178,-2.181188999,0.551938175,13.64736366,4.605309963,8.784315561,719.1473874,621.4560077,54.35904053,0.318114576,0.237888829,1.653586819,0.422073417,-0.06893001,26.86167205,15.01938148,2.081938199,373.9207287,1088.141095,4.170727334,0.856167267,18.36971474,8.472040176,14.47367888,757.5746856,621.6010494,100.5433975,0.317542064,0.244327305,1.795114629,0.437519553,-0.05550001,25.56938174,15.36938176,1.666145429,440.7665457,1866.30837,3.774956475,0.630396346,18.73293495,11.78789711,15.42449777,651.2883351,474.5541412,73.23461001
Tanzania,online,2015,-8.94666,34.50916,R5,SC SEMEKI,8,4,c4,63.37280128,61.46802054,13.25220548,23.22455717,22.99685614,144.3328712,19.39062514,42.75563111,1462.446572,0.339541687,0.239909898,2.119091803,0.513980852,-0.079015333,23.46082116,11.60676634,3.088107034,0,875.6487632,-4.144049782,0.735676638,13.29135819,2.6741502,10.5145053,865.6357812,678.0655954,66.52994373,0.363468249,0.285988561,2.006970151,0.489966606,-0.031813243,28.27027385,16.82432867,1.74918903,295.5945215,1758.891557,-3.339726253,1.011621852,18.71374784,10.04773613,14.79931689,784.6876554,616.5637029,101.3486155,0.366509212,0.308575479,2.277777046,0.516331845,0.009699771,27.07432867,16.92027347,1.248378139,477.5134307,3157.756683,-2.176213861,0.750810931,19.6305053,12.40795651,15.788714,673.2948641,535.7180354,86.57443148
Tanzania,online,2015,-8.91535,33.51529,R7,Sirocco,6,3,c3,53.46623864,59.21584924,25.25738806,27.64630071,27.73071818,117.4728931,26.88608914,84.52716036,1774.231412,0.299010757,0.226137899,2.291326605,0.528916887,-0.040593875,20.99926332,8.999263325,2.725073573,0,1463.722519,-3.785847262,0.559963169,12.02755165,-1.295294166,10.77083343,888.5461625,700.4189043,75.02616417,0.375134964,0.333450508,2.876665371,0.575034924,0.044472982,25.94852741,15.34864981,1.694852717,291.0073668,1834.987722,-3.465810257,0.874840387,17.71175575,9.180597305,15.13522909,753.1209609,452.5115827,76.37989877,0.412975137,0.393286263,3.098817871,0.5967122,0.105621537,24.19901853,15.54914074,1.37493861,447.9975444,3534.798642,-2.975785691,0.604914074,19.31234169,10.81313515,14.70640192,630.1629339,400.9949272,66.96829759
Tanzania,online,2015,-8.82997,33.45919,R7,Soya 1,5,3,c3,48.19594069,58.63362922,22.65068558,34.94225139,27.18077682,114.9580743,30.64378061,102.0629125,2179.580403,0.292062108,0.218797598,2.559818334,0.558244807,-0.067453885,19.46587355,7.625131321,2.935706583,0,1802.27215,-3.518767027,0.502653041,11.68706902,-2.168300013,6.405330358,888.427473,687.8223158,76.15355439,0.427162181,0.441594528,2.667574431,0.552296701,0.122923678,23.18704969,13.53151285,1.672097514,290.3770584,1895.185961,-3.409760233,0.693167181,17.32766799,7.943107665,9.801898587,661.7766077,431.2233536,72.27434036,0.439610913,0.452305144,2.641118055,0.550668285,0.148452971,21.86327503,13.88996706,1.660372168,442.352652,3723.710626,-3.037665365,0.489946327,19.07686167,10.77837242,10.53012224,543.3413526,393.516156,66.46643708
Tanzania,online,2014,-8.51261,33.15877,R7,Local,7,3,c3,63.63183135,59.05711762,13.93554297,24.12336349,26,133.6242712,24.98173002,73.45368128,1172.531323,0.274590147,0.198845591,2.219332084,0.524711577,-0.10654504,27.3430999,14.74310018,2.465689911,0,1734.44892,-3.267184997,1.244425038,13.25966835,2.025109768,10.20933799,889.5795002,677.0375088,77.25157551,0.408528437,0.42542174,3.687593663,0.638879716,0.141519335,30.49540056,18.89309987,2.174309956,273.0689986,900.1499868,0.21872084,1.294310006,19.38839149,3.541100979,24.27200145,813.5880239,613.2298225,113.1589743,0.428286143,0.479991077,4.432383883,0.681782409,0.243774592,28.64540017,18.49540056,1.691264985,399.1609875,2679.64499,-1.495809684,0.909540021,19.78212929,11.4583683,21.62523081,667.9818838,535.7224532,95.72905025
Tanzania,online,2013,-8.4058,35.5803,R6,SC SAFARI,1,1,c1,44.03867955,54.10254183,17.13875786,41.3224212,29.93259029,108.751237,31.84327082,107.6687011,1682.262218,0.30265124,0.283132194,3.070758343,0.583688185,0.056177314,21.86683287,10.03366532,2.210099646,3,5776.31476,-3.791982016,0.703316721,13.21032143,5.090569973,11.65226762,722.0691538,600.6458049,49.15390482,0.284645058,0.250456218,2.627730939,0.548824279,-0.080212648,26.41683241,14.5,2.203466118,216.6633491,2477.988103,-3.673565754,0.848316749,19.78670692,8.090539932,16.80800851,798.1816676,542.8243102,79.86594734,0.317585312,0.309010557,2.667908321,0.531374159,0.027383673,24.60099591,14.63416326,1.470000029,407.9900441,4382.482185,-3.35019912,0.583416302,20.84942055,13.23751259,16.10473771,688.1734003,356.4850344,49.47420158
